finestep,counter_asc,counter_desc
17264,-54.0,-71.0
17280,-44.0,-77.0
17296,-46.0,-77.0
17312,-48.0,-71.0
17328,-52.0,-69.0
17344,-48.0,-75.0
17360,-51.0,-70.0
17376,-51.0,-73.0
17392,-46.0,-67.0
17408,-42.0,-72.0
17424,-48.0,-72.0
17440,-48.0,-76.0
17456,-50.0,-66.0
17472,-47.0,-71.0
17488,-47.0,-67.0
17504,-52.0,-69.0
17520,-45.0,-70.0
17536,-46.0,-74.0
17552,-51.0,-74.0
17568,-56.0,-74.0
17584,-53.0,-69.0
17600,-51.0,-72.0
17616,-50.0,-71.0
17632,-51.0,-77.0
17648,-54.0,-73.0
17664,-49.0,-63.0
17680,-44.0,-75.0
17696,-46.0,-76.0
17712,-49.0,-74.0
17728,-48.0,-71.0
17744,-48.0,-73.0
17760,-55.0,-71.0
17776,-49.0,-77.0
17792,-53.0,-67.0
17808,-55.0,-72.0
17824,-49.0,-73.0
17840,-50.0,-75.0
17856,-61.0,-74.0
17872,-52.0,-80.0
17888,-49.0,-79.0
17904,-50.0,-73.0
17920,-50.0,-77.0
17936,-49.0,-71.0
17952,-47.0,-72.0
17968,-53.0,-67.0
17984,-52.0,-75.0
18000,-48.0,-68.0
18016,-52.0,-74.0
18032,-49.0,-73.0
18048,-51.0,-69.0
18064,-46.0,-76.0
18080,-53.0,-75.0
18096,-54.0,-69.0
18112,-51.0,-70.0
18128,-51.0,-69.0
18144,-56.0,-77.0
18160,-52.0,-74.0
18176,-52.0,-69.0
18192,-53.0,-72.0
18208,-52.0,-74.0
18224,-49.0,-75.0
18240,-53.0,-77.0
18256,-52.0,-78.0
18272,-50.0,-69.0
18288,-52.0,-78.0
18304,-51.0,-69.0
18320,-52.0,-75.0
18336,-51.0,-73.0
18352,-52.0,-77.0
18368,-56.0,-77.0
18384,-48.0,-75.0
18400,-51.0,-77.0
18416,-52.0,-78.0
18432,-47.0,-80.0
18448,-50.0,-69.0
18464,-51.0,-71.0
18480,-51.0,-63.0
18496,-48.0,-76.0
18512,-53.0,-76.0
18528,-57.0,-80.0
18544,-53.0,-79.0
18560,-53.0,-74.0
18576,-52.0,-73.0
18592,-53.0,-75.0
18608,-49.0,-74.0
18624,-51.0,-73.0
18640,-48.0,-75.0
18656,-56.0,-77.0
18672,-53.0,-75.0
18688,-52.0,-80.0
18704,-49.0,-75.0
18720,-55.0,-75.0
18736,-53.0,-77.0
18752,-51.0,-75.0
18768,-52.0,-77.0
18784,-49.0,-70.0
18800,-54.0,-71.0
18816,-55.0,-73.0
18832,-54.0,-78.0
18848,-54.0,-70.0
18864,-55.0,-75.0
18880,-55.0,-78.0
18896,-54.0,-81.0
18912,-58.0,-72.0
18928,-54.0,-77.0
18944,-57.0,-75.0
18960,-56.0,-74.0
18976,-53.0,-73.0
18992,-51.0,-75.0
19008,-52.0,-75.0
19024,-53.0,-75.0
19040,-52.0,-73.0
19056,-57.0,-74.0
19072,-52.0,-79.0
19088,-52.0,-76.0
19104,-56.0,-79.0
19120,-54.0,-77.0
19136,-52.0,-73.0
19152,-56.0,-75.0
19168,-52.0,-73.0
19184,-54.0,-73.0
19200,-57.0,-77.0
19216,-58.0,-71.0
19232,-53.0,-75.0
19248,-47.0,-74.0
19264,-55.0,-74.0
19280,-54.0,-73.0
19296,-52.0,-79.0
19312,-56.0,-77.0
19328,-60.0,-71.0
19344,-57.0,-80.0
19360,-53.0,-75.0
19376,-53.0,-74.0
19392,-52.0,-77.0
19408,-57.0,-78.0
19424,-56.0,-72.0
19440,-53.0,-82.0
19456,-61.0,-80.0
19472,-52.0,-81.0
19488,-57.0,-76.0
19504,-57.0,-75.0
19520,-58.0,-75.0
19536,-54.0,-76.0
19552,-55.0,-79.0
19568,-53.0,-79.0
19584,-54.0,-79.0
19600,-57.0,-76.0
19616,-57.0,-77.0
19632,-58.0,-71.0
19648,-58.0,-78.0
19664,-58.0,-71.0
19680,-52.0,-75.0
19696,-57.0,-73.0
19712,-57.0,-80.0
19728,-55.0,-80.0
19744,-52.0,-76.0
19760,-51.0,-85.0
19776,-56.0,-80.0
19792,-54.0,-76.0
19808,-57.0,-74.0
19824,-56.0,-78.0
19840,-57.0,-81.0
19856,-55.0,-76.0
19872,-54.0,-78.0
19888,-58.0,-77.0
19904,-62.0,-77.0
19920,-55.0,-77.0
19936,-55.0,-80.0
19952,-57.0,-78.0
19968,-53.0,-74.0
19984,-54.0,-75.0
20000,-59.0,-79.0
20016,-53.0,-79.0
20032,-55.0,-87.0
20048,-57.0,-80.0
20064,-55.0,-77.0
20080,-55.0,-81.0
20096,-52.0,-80.0
20112,-58.0,-79.0
20128,-59.0,-79.0
20144,-56.0,-81.0
20160,-60.0,-72.0
20176,-58.0,-80.0
20192,-53.0,-75.0
20208,-59.0,-78.0
20224,-60.0,-76.0
20240,-57.0,-80.0
20256,-58.0,-73.0
20272,-59.0,-84.0
20288,-58.0,-88.0
20304,-59.0,-75.0
20320,-58.0,-78.0
20336,-59.0,-75.0
20352,-55.0,-75.0
20368,-58.0,-78.0
20384,-59.0,-77.0
20400,-59.0,-80.0
20416,-51.0,-79.0
20432,-61.0,-75.0
20448,-55.0,-77.0
20464,-53.0,-81.0
20480,-57.0,-79.0
20496,-58.0,-76.0
20512,-53.0,-76.0
20528,-56.0,-77.0
20544,-62.0,-79.0
20560,-57.0,-78.0
20576,-56.0,-78.0
20592,-62.0,-78.0
20608,-57.0,-82.0
20624,-59.0,-83.0
20640,-54.0,-75.0
20656,-64.0,-81.0
20672,-60.0,-74.0
20688,-62.0,-79.0
20704,-58.0,-77.0
20720,-55.0,-83.0
20736,-55.0,-82.0
20752,-59.0,-81.0
20768,-57.0,-79.0
20784,-58.0,-80.0
20800,-59.0,-76.0
20816,-58.0,-81.0
20832,-60.0,-79.0
20848,-58.0,-82.0
20864,-54.0,-77.0
20880,-61.0,-76.0
20896,-59.0,-70.0
20912,-60.0,-79.0
20928,-61.0,-75.0
20944,-61.0,-80.0
20960,-55.0,-75.0
20976,-58.0,-79.0
20992,-61.0,-78.0
21008,-56.0,-85.0
21024,-59.0,-77.0
21040,-58.0,-76.0
21056,-60.0,-78.0
21072,-61.0,-89.0
21088,-57.0,-76.0
21104,-57.0,-83.0
21120,-62.0,-81.0
21136,-60.0,-82.0
21152,-64.0,-81.0
21168,-59.0,-78.0
21184,-61.0,-75.0
21200,-58.0,-76.0
21216,-59.0,-89.0
21232,-59.0,-80.0
21248,-59.0,-80.0
21264,-63.0,-79.0
21280,-61.0,-81.0
21296,-59.0,-80.0
21312,-57.0,-82.0
21328,-62.0,-76.0
21344,-60.0,-79.0
21360,-58.0,-85.0
21376,-62.0,-83.0
21392,-57.0,-86.0
21408,-57.0,-80.0
21424,-62.0,-81.0
21440,-60.0,-78.0
21456,-60.0,-75.0
21472,-61.0,-80.0
21488,-61.0,-74.0
21504,-60.0,-77.0
21520,-59.0,-83.0
21536,-58.0,-82.0
21552,-61.0,-84.0
21568,-56.0,-82.0
21584,-59.0,-76.0
21600,-57.0,-79.0
21616,-60.0,-87.0
21632,-63.0,-83.0
21648,-59.0,-77.0
21664,-58.0,-79.0
21680,-60.0,-79.0
21696,-61.0,-84.0
21712,-65.0,-80.0
21728,-60.0,-85.0
21744,-62.0,-81.0
21760,-67.0,-80.0
21776,-63.0,-78.0
21792,-66.0,-86.0
21808,-59.0,-79.0
21824,-63.0,-79.0
21840,-63.0,-80.0
21856,-58.0,-82.0
21872,-63.0,-86.0
21888,-58.0,-84.0
21904,-68.0,-80.0
21920,-58.0,-76.0
21936,-59.0,-85.0
21952,-60.0,-78.0
21968,-64.0,-75.0
21984,-60.0,-81.0
22000,-60.0,-78.0
22016,-69.0,-84.0
22032,-59.0,-86.0
22048,-60.0,-80.0
22064,-64.0,-84.0
22080,-64.0,-83.0
22096,-64.0,-82.0
22112,-62.0,-80.0
22128,-57.0,-84.0
22144,-63.0,-80.0
22160,-59.0,-84.0
22176,-59.0,-78.0
22192,-63.0,-85.0
22208,-62.0,-84.0
22224,-60.0,-78.0
22240,-61.0,-77.0
22256,-68.0,-84.0
22272,-59.0,-86.0
22288,-65.0,-86.0
22304,-67.0,-83.0
22320,-58.0,-87.0
22336,-60.0,-84.0
22352,-63.0,-78.0
22368,-61.0,-82.0
22384,-65.0,-79.0
22400,-64.0,-89.0
22416,-65.0,-79.0
22432,-59.0,-84.0
22448,-65.0,-84.0
22464,-64.0,-79.0
22480,-65.0,-76.0
22496,-61.0,-84.0
22512,-68.0,-79.0
22528,-61.0,-83.0
22544,-61.0,-84.0
22560,-65.0,-82.0
22576,-67.0,-84.0
22592,-63.0,-80.0
22608,-67.0,-88.0
22624,-60.0,-82.0
22640,-59.0,-81.0
22656,-67.0,-80.0
22672,-64.0,-83.0
22688,-68.0,-86.0
22704,-68.0,-80.0
22720,-66.0,-80.0
22736,-64.0,-88.0
22752,-59.0,-82.0
22768,-68.0,-78.0
22784,-66.0,-83.0
22800,-60.0,-86.0
22816,-65.0,-83.0
22832,-63.0,-81.0
22848,-64.0,-82.0
22864,-66.0,-89.0
22880,-64.0,-83.0
22896,-62.0,-77.0
22912,-63.0,-75.0
22928,-60.0,-85.0
22944,-66.0,-78.0
22960,-70.0,-92.0
22976,-66.0,-85.0
22992,-65.0,-82.0
23008,-62.0,-85.0
23024,-63.0,-80.0
23040,-68.0,-79.0
23056,-58.0,-83.0
23072,-62.0,-84.0
23088,-69.0,-79.0
23104,-65.0,-86.0
23120,-63.0,-83.0
23136,-68.0,-82.0
23152,-63.0,-82.0
23168,-68.0,-84.0
23184,-66.0,-90.0
23200,-65.0,-77.0
23216,-66.0,-89.0
23232,-69.0,-79.0
23248,-66.0,-80.0
23264,-68.0,-90.0
23280,-74.0,-83.0
23296,-66.0,-86.0
23312,-63.0,-87.0
23328,-64.0,-89.0
23344,-60.0,-84.0
23360,-66.0,-88.0
23376,-68.0,-75.0
23392,-60.0,-83.0
23408,-64.0,-92.0
23424,-65.0,-84.0
23440,-64.0,-89.0
23456,-63.0,-88.0
23472,-66.0,-86.0
23488,-66.0,-82.0
23504,-64.0,-82.0
23520,-68.0,-89.0
23536,-65.0,-81.0
23552,-68.0,-84.0
23568,-67.0,-81.0
23584,-64.0,-82.0
23600,-69.0,-85.0
23616,-67.0,-87.0
23632,-66.0,-78.0
23648,-65.0,-91.0
23664,-67.0,-89.0
23680,-69.0,-95.0
23696,-67.0,-85.0
23712,-70.0,-88.0
23728,-67.0,-84.0
23744,-66.0,-81.0
23760,-69.0,-93.0
23776,-65.0,-82.0
23792,-71.0,-93.0
23808,-71.0,-82.0
23824,-70.0,-85.0
23840,-69.0,-87.0
23856,-67.0,-89.0
23872,-64.0,-87.0
23888,-70.0,-83.0
23904,-67.0,-89.0
23920,-70.0,-85.0
23936,-71.0,-88.0
23952,-75.0,-81.0
23968,-64.0,-85.0
23984,-64.0,-85.0
24000,-65.0,-83.0
24016,-64.0,-84.0
24032,-66.0,-86.0
24048,-71.0,-90.0
24064,-69.0,-80.0
24080,-72.0,-83.0
24096,-65.0,-85.0
24112,-69.0,-91.0
24128,-70.0,-88.0
24144,-73.0,-92.0
24160,-66.0,-87.0
24176,-69.0,-89.0
24192,-68.0,-89.0
24208,-76.0,-84.0
24224,-69.0,-88.0
24240,-67.0,-87.0
24256,-72.0,-86.0
24272,-63.0,-84.0
24288,-68.0,-82.0
24304,-67.0,-91.0
24320,-68.0,-87.0
24336,-72.0,-82.0
24352,-69.0,-86.0
24368,-79.0,-85.0
24384,-70.0,-86.0
24400,-71.0,-87.0
24416,-73.0,-86.0
24432,-73.0,-85.0
24448,-61.0,-85.0
24464,-69.0,-85.0
24480,-71.0,-88.0
24496,-69.0,-87.0
24512,-61.0,-89.0
24528,-68.0,-92.0
24544,-75.0,-84.0
24560,-67.0,-83.0
24576,-65.0,-85.0
24592,-77.0,-88.0
24608,-70.0,-84.0
24624,-68.0,-79.0
24640,-72.0,-84.0
24656,-69.0,-85.0
24672,-74.0,-79.0
24688,-69.0,-89.0
24704,-67.0,-86.0
24720,-68.0,-87.0
24736,-70.0,-86.0
24752,-69.0,-81.0
24768,-77.0,-90.0
24784,-71.0,-82.0
24800,-71.0,-84.0
24816,-71.0,-95.0
24832,-68.0,-88.0
24848,-70.0,-88.0
24864,-68.0,-86.0
24880,-71.0,-86.0
24896,-66.0,-93.0
24912,-73.0,-89.0
24928,-72.0,-87.0
24944,-72.0,-80.0
24960,-69.0,-89.0
24976,-67.0,-89.0
24992,-67.0,-86.0
25008,-72.0,-96.0
25024,-67.0,-89.0
25040,-74.0,-82.0
25056,-71.0,-91.0
25072,-67.0,-83.0
25088,-71.0,-89.0
25104,-71.0,-87.0
25120,-73.0,-85.0
25136,-72.0,-92.0
25152,-73.0,-85.0
25168,-74.0,-88.0
25184,-72.0,-92.0
25200,-71.0,-89.0
25216,-71.0,-84.0
25232,-70.0,-91.0
25248,-74.0,-84.0
25264,-75.0,-92.0
25280,-68.0,-92.0
25296,-75.0,-93.0
25312,-73.0,-88.0
25328,-75.0,-92.0
25344,-79.0,-91.0
25360,-70.0,-94.0
25376,-75.0,-86.0
25392,-69.0,-89.0
25408,-75.0,-86.0
25424,-73.0,-92.0
25440,-74.0,-89.0
25456,-72.0,-92.0
25472,-67.0,-90.0
25488,-72.0,-86.0
25504,-73.0,-92.0
25520,-76.0,-90.0
25536,-74.0,-93.0
25552,-73.0,-84.0
25568,-79.0,-95.0
25584,-70.0,-89.0
25600,-76.0,-85.0
25616,-74.0,-88.0
25632,-69.0,-88.0
25648,-74.0,-85.0
25664,-71.0,-93.0
25680,-68.0,-85.0
25696,-73.0,-89.0
25712,-69.0,-88.0
25728,-69.0,-85.0
25744,-74.0,-88.0
25760,-72.0,-92.0
25776,-75.0,-88.0
25792,-77.0,-87.0
25808,-76.0,-92.0
25824,-77.0,-86.0
25840,-67.0,-86.0
25856,-74.0,-93.0
25872,-77.0,-89.0
25888,-70.0,-89.0
25904,-72.0,-90.0
25920,-75.0,-88.0
25936,-78.0,-87.0
25952,-70.0,-91.0
25968,-75.0,-83.0
25984,-73.0,-89.0
26000,-75.0,-92.0
26016,-72.0,-93.0
26032,-73.0,-85.0
26048,-73.0,-91.0
26064,-77.0,-90.0
26080,-79.0,-87.0
26096,-73.0,-94.0
26112,-70.0,-92.0
26128,-76.0,-94.0
26144,-74.0,-95.0
26160,-71.0,-91.0
26176,-77.0,-90.0
26192,-72.0,-89.0
26208,-77.0,-95.0
26224,-81.0,-89.0
26240,-78.0,-93.0
26256,-81.0,-89.0
26272,-73.0,-93.0
26288,-78.0,-85.0
26304,-75.0,-87.0
26320,-82.0,-89.0
26336,-77.0,-89.0
26352,-78.0,-88.0
26368,-79.0,-91.0
26384,-72.0,-94.0
26400,-73.0,-93.0
26416,-73.0,-94.0
26432,-82.0,-85.0
26448,-69.0,-83.0
26464,-75.0,-91.0
26480,-77.0,-87.0
26496,-73.0,-88.0
26512,-74.0,-90.0
26528,-75.0,-93.0
26544,-82.0,-95.0
26560,-74.0,-97.0
26576,-74.0,-89.0
26592,-78.0,-89.0
26608,-77.0,-88.0
26624,-75.0,-84.0
26640,-74.0,-90.0
26656,-78.0,-89.0
26672,-83.0,-89.0
26688,-77.0,-93.0
26704,-79.0,-88.0
26720,-73.0,-97.0
26736,-79.0,-93.0
26752,-79.0,-93.0
26768,-70.0,-92.0
26784,-79.0,-97.0
26800,-78.0,-91.0
26816,-75.0,-102.0
26832,-81.0,-90.0
26848,-78.0,-96.0
26864,-77.0,-93.0
26880,-74.0,-95.0
26896,-79.0,-90.0
26912,-77.0,-91.0
26928,-76.0,-99.0
26944,-76.0,-93.0
26960,-71.0,-87.0
26976,-76.0,-93.0
26992,-73.0,-92.0
27008,-75.0,-89.0
27024,-76.0,-92.0
27040,-79.0,-97.0
27056,-77.0,-91.0
27072,-80.0,-92.0
27088,-79.0,-92.0
27104,-73.0,-88.0
27120,-71.0,-99.0
27136,-79.0,-95.0
27152,-73.0,-91.0
27168,-76.0,-91.0
27184,-82.0,-94.0
27200,-86.0,-92.0
27216,-75.0,-97.0
27232,-86.0,-95.0
27248,-83.0,-87.0
27264,-77.0,-90.0
27280,-73.0,-93.0
27296,-78.0,-89.0
27312,-80.0,-92.0
27328,-75.0,-88.0
27344,-86.0,-92.0
27360,-76.0,-88.0
27376,-79.0,-95.0
27392,-80.0,-94.0
27408,-79.0,-97.0
27424,-84.0,-97.0
27440,-83.0,-91.0
27456,-79.0,-90.0
27472,-83.0,-93.0
27488,-81.0,-98.0
27504,-86.0,-100.0
27520,-77.0,-94.0
27536,-81.0,-87.0
27552,-79.0,-87.0
27568,-76.0,-97.0
27584,-73.0,-92.0
27600,-81.0,-95.0
27616,-80.0,-90.0
27632,-79.0,-93.0
27648,-79.0,-94.0
27664,-81.0,-88.0
27680,-82.0,-95.0
27696,-80.0,-93.0
27712,-81.0,-99.0
27728,-77.0,-89.0
27744,-80.0,-94.0
27760,-79.0,-98.0
27776,-90.0,-95.0
27792,-83.0,-91.0
27808,-80.0,-93.0
27824,-78.0,-93.0
27840,-81.0,-101.0
27856,-78.0,-98.0
27872,-79.0,-88.0
27888,-79.0,-99.0
27904,-81.0,-96.0
27920,-79.0,-100.0
27936,-80.0,-95.0
27952,-76.0,-96.0
27968,-77.0,-96.0
27984,-89.0,-88.0
28000,-83.0,-89.0
28016,-83.0,-99.0
28032,-77.0,-96.0
28048,-83.0,-91.0
28064,-82.0,-97.0
28080,-81.0,-96.0
28096,-83.0,-97.0
28112,-74.0,-93.0
28128,-84.0,-96.0
28144,-82.0,-94.0
28160,-87.0,-91.0
28176,-84.0,-86.0
28192,-81.0,-103.0
28208,-82.0,-92.0
28224,-83.0,-97.0
28240,-90.0,-98.0
28256,-80.0,-97.0
28272,-82.0,-94.0
28288,-80.0,-95.0
28304,-87.0,-94.0
28320,-79.0,-94.0
28336,-84.0,-91.0
28352,-87.0,-97.0
28368,-83.0,-94.0
28384,-78.0,-98.0
28400,-83.0,-98.0
28416,-86.0,-96.0
28432,-87.0,-91.0
28448,-80.0,-96.0
28464,-89.0,-96.0
28480,-81.0,-92.0
28496,-85.0,-95.0
28512,-84.0,-96.0
28528,-80.0,-97.0
28544,-81.0,-92.0
28560,-80.0,-97.0
28576,-89.0,-100.0
28592,-78.0,-96.0
28608,-89.0,-93.0
28624,-86.0,-96.0
28640,-86.0,-94.0
28656,-76.0,-99.0
28672,-77.0,-99.0
28688,-84.0,-98.0
28704,-79.0,-93.0
28720,-82.0,-100.0
28736,-83.0,-97.0
28752,-87.0,-91.0
28768,-82.0,-99.0
28784,-84.0,-96.0
28800,-86.0,-97.0
28816,-81.0,-88.0
28832,-91.0,-96.0
28848,-87.0,-92.0
28864,-79.0,-95.0
28880,-83.0,-97.0
28896,-86.0,-98.0
28912,-87.0,-100.0
28928,-87.0,-98.0
28944,-87.0,-99.0
28960,-84.0,-102.0
28976,-86.0,-95.0
28992,-84.0,-101.0
29008,-87.0,-94.0
29024,-84.0,-98.0
29040,-80.0,-102.0
29056,-84.0,-99.0
29072,-87.0,-99.0
29088,-85.0,-90.0
29104,-84.0,-89.0
29120,-84.0,-101.0
29136,-88.0,-95.0
29152,-86.0,-95.0
29168,-92.0,-90.0
29184,-89.0,-94.0
29200,-85.0,-101.0
29216,-85.0,-97.0
29232,-82.0,-99.0
29248,-80.0,-100.0
29264,-87.0,-93.0
29280,-86.0,-101.0
29296,-86.0,-96.0
29312,-86.0,-101.0
29328,-86.0,-99.0
29344,-87.0,-102.0
29360,-80.0,-99.0
29376,-89.0,-97.0
29392,-81.0,-101.0
29408,-84.0,-87.0
29424,-83.0,-93.0
29440,-85.0,-96.0
29456,-85.0,-96.0
29472,-86.0,-96.0
29488,-85.0,-101.0
29504,-82.0,-100.0
29520,-90.0,-102.0
29536,-90.0,-106.0
29552,-87.0,-96.0
29568,-85.0,-94.0
29584,-89.0,-97.0
29600,-89.0,-96.0
29616,-89.0,-96.0
29632,-88.0,-95.0
29648,-87.0,-95.0
29664,-84.0,-98.0
29680,-85.0,-98.0
29696,-90.0,-100.0
29712,-89.0,-101.0
29728,-95.0,-99.0
29744,-87.0,-95.0
29760,-85.0,-103.0
29776,-86.0,-97.0
29792,-92.0,-100.0
29808,-88.0,-98.0
29824,-89.0,-96.0
29840,-85.0,-95.0
29856,-86.0,-94.0
29872,-90.0,-95.0
29888,-91.0,-94.0
29904,-86.0,-94.0
29920,-96.0,-101.0
29936,-92.0,-99.0
29952,-90.0,-96.0
29968,-90.0,-100.0
29984,-86.0,-94.0
30000,-93.0,-96.0
30016,-90.0,-103.0
30032,-99.0,-95.0
30048,-91.0,-97.0
30064,-84.0,-101.0
30080,-92.0,-102.0
30096,-89.0,-92.0
30112,-95.0,-107.0
30128,-93.0,-94.0
30144,-86.0,-97.0
30160,-94.0,-93.0
30176,-96.0,-96.0
30192,-97.0,-98.0
30208,-88.0,-96.0
30224,-95.0,-104.0
30240,-91.0,-99.0
30256,-93.0,-96.0
30272,-93.0,-98.0
30288,-87.0,-99.0
30304,-95.0,-103.0
30320,-97.0,-95.0
30336,-86.0,-96.0
30352,-88.0,-97.0
30368,-93.0,-99.0
30384,-92.0,-92.0
30400,-88.0,-92.0
30416,-90.0,-100.0
30432,-92.0,-100.0
30448,-90.0,-96.0
30464,-90.0,-100.0
30480,-96.0,-104.0
30496,-99.0,-97.0
30512,-84.0,-96.0
30528,-88.0,-99.0
30544,-94.0,-103.0
30560,-89.0,-99.0
30576,-87.0,-100.0
30592,-93.0,-97.0
30608,-94.0,-93.0
30624,-88.0,-99.0
30640,-92.0,-100.0
30656,-93.0,-95.0
30672,-95.0,-101.0
30688,-95.0,-100.0
30704,-88.0,-102.0
30720,-88.0,-92.0
30736,-94.0,-97.0
30752,-92.0,-103.0
30768,-85.0,-108.0
30784,-88.0,-98.0
30800,-90.0,-99.0
30816,-97.0,-100.0
30832,-97.0,-101.0
30848,-85.0,-100.0
30864,-89.0,-95.0
30880,-92.0,-99.0
30896,-99.0,-101.0
30912,-100.0,-105.0
30928,-90.0,-99.0
30944,-88.0,-106.0
30960,-96.0,-95.0
30976,-89.0,-100.0
30992,-96.0,-101.0
31008,-95.0,-103.0
31024,-95.0,-100.0
31040,-94.0,-105.0
31056,-95.0,-99.0
31072,-98.0,-95.0
31088,-103.0,-104.0
31104,-97.0,-93.0
31120,-93.0,-96.0
31136,-97.0,-99.0
31152,-93.0,-97.0
31168,-94.0,-97.0
31184,-92.0,-92.0
31200,-87.0,-99.0
31216,-101.0,-109.0
31232,-96.0,-101.0
31248,-99.0,-105.0
31264,-90.0,-105.0
31280,-94.0,-99.0
31296,-97.0,-96.0
31312,-95.0,-92.0
31328,-91.0,-103.0
31344,-98.0,-100.0
31360,-99.0,-103.0
31376,-90.0,-107.0
31392,-101.0,-100.0
31408,-95.0,-98.0
31424,-102.0,-98.0
31440,-90.0,-97.0
31456,-96.0,-103.0
31472,-96.0,-108.0
31488,-99.0,-101.0
31504,-91.0,-104.0
31520,-101.0,-100.0
31536,-94.0,-96.0
31552,-100.0,-97.0
31568,-102.0,-101.0
31584,-90.0,-97.0
31600,-100.0,-104.0
31616,-96.0,-101.0
31632,-101.0,-102.0
31648,-92.0,-101.0
31664,-95.0,-95.0
31680,-97.0,-94.0
31696,-99.0,-105.0
31712,-93.0,-95.0
31728,-96.0,-95.0
31744,-95.0,-102.0
31760,-101.0,-94.0
31776,-97.0,-97.0
31792,-100.0,-98.0
31808,-93.0,-104.0
31824,-100.0,-107.0
31840,-100.0,-103.0
31856,-99.0,-108.0
31872,-94.0,-100.0
31888,-101.0,-99.0
31904,-97.0,-104.0
31920,-95.0,-104.0
31936,-93.0,-102.0
31952,-103.0,-99.0
31968,-100.0,-98.0
31984,-99.0,-102.0
32000,-92.0,-103.0
32016,-96.0,-102.0
32032,-100.0,-97.0
32048,-103.0,-97.0
32064,-99.0,-99.0
32080,-94.0,-105.0
32096,-93.0,-105.0
32112,-94.0,-106.0
32128,-99.0,-106.0
32144,-103.0,-103.0
32160,-96.0,-105.0
32176,-107.0,-106.0
32192,-97.0,-101.0
32208,-97.0,-103.0
32224,-93.0,-97.0
32240,-99.0,-107.0
32256,-98.0,-99.0
32272,-101.0,-107.0
32288,-98.0,-97.0
32304,-92.0,-98.0
32320,-104.0,-103.0
32336,-97.0,-96.0
32352,-96.0,-98.0
32368,-102.0,-98.0
32384,-97.0,-105.0
32400,-95.0,-96.0
32416,-102.0,-104.0
32432,-102.0,-99.0
32448,-104.0,-103.0
32464,-106.0,-103.0
32480,-99.0,-96.0
32496,-96.0,-102.0
32512,-107.0,-105.0
32528,-97.0,-104.0
32544,-106.0,-103.0
32560,-100.0,-103.0
32576,-104.0,-101.0
32592,-100.0,-107.0
32608,-104.0,-103.0
32624,-104.0,-100.0
32640,-103.0,-105.0
32656,-107.0,-101.0
32672,-103.0,-101.0
32688,-103.0,-92.0
32704,-99.0,-98.0
32720,-100.0,-109.0
32736,-104.0,-103.0
32752,-108.0,-96.0
